DEPT,GR,GRTO,POTA,THOR,URAN
2156.0,62.1061,53.1092,2.044,8.2892,1.4198
2156.5,65.5556,53.5746,2.0907,8.3954,1.4192
2157.0,62.7112,54.708,2.1413,8.4483,1.5077
2157.5,56.0259,55.0926,2.1589,8.4802,1.5269
2158.0,56.6927,55.0926,2.1589,8.4802,1.5269
2158.5,62.2438,56.7384,2.2185,8.5289,1.6759
2159.0,65.4071,56.7384,2.2185,8.5289,1.6759
2159.5,63.4975,53.8846,2.0876,7.8377,1.7613
2160.0,60.6857,52.6909,2.0701,7.5857,1.7105
2160.5,59.4537,51.943,2.0513,7.3525,1.7043
2161.0,60.9756,53.7264,2.1199,7.6197,1.7473
2161.5,64.0483,55.7102,2.2042,7.8879,1.7833
2162.0,62.2365,56.2677,2.2376,8.126,1.6992
2162.5,59.6566,55.8987,2.2587,8.1738,1.5761
2163.0,60.2654,53.4639,2.2109,7.9239,1.3441
2163.5,61.4394,52.4066,2.1818,7.8089,1.2652
2164.0,63.3961,52.9201,2.1934,7.7162,1.3418
2164.5,66.2731,53.2539,2.1863,7.3806,1.5531
2165.0,68.487,53.7721,2.1832,7.0813,1.7208
2165.5,67.3203,53.8253,2.1915,6.7346,1.7743
2166.0,66.226,54.1596,2.2101,6.5283,1.805
2166.5,67.255,56.2215,2.3028,6.5232,1.9099
2167.0,63.8019,56.5136,2.3218,6.2867,1.9906
2167.5,58.845,55.1624,2.2671,5.936,2.0123
2168.0,55.5984,53.0272,2.1795,5.5744,1.9799
2168.5,56.6709,51.9456,2.1423,5.4471,1.8988
2169.0,59.1095,53.8005,2.2198,5.5536,1.9789
2169.5,58.9138,56.1939,2.3162,5.8645,2.0333
2170.0,60.3342,57.0349,2.3409,5.9873,2.0576
2170.5,61.3705,55.5978,2.2682,5.9069,2.0047
2171.0,59.9972,53.1947,2.1495,5.5877,1.9915
2171.5,59.1059,52.1829,2.0944,5.3357,2.0535
2172.0,59.7726,53.5924,2.1153,5.4137,2.2371
2172.5,60.0915,54.8344,2.1253,5.452,2.4085
2173.0,59.1928,55.7209,2.1294,5.5501,2.502
2173.5,60.1639,55.8621,2.1112,5.4998,2.5795
2174.0,65.6426,58.697,2.2171,5.8218,2.6761
2174.5,75.3245,64.339,2.415,6.5831,2.8817
2175.0,84.9774,71.8972,2.6952,7.6621,3.114
2175.5,88.5863,74.8911,2.7787,8.2428,3.2225
2176.0,82.8758,73.2673,2.6338,8.2935,3.2644
2176.5,74.107,69.5603,2.4337,7.9904,3.1995
2177.0,73.7881,66.5394,2.2738,7.8787,3.0595
2177.5,78.861,65.5325,2.2156,7.9792,2.9996
2178.0,77.2812,64.0851,2.1572,7.7508,3.017
2178.5,69.5559,61.157,2.0521,7.3267,2.9684
2179.0,63.8888,58.8687,1.9719,6.9507,2.9285
2179.5,63.4903,58.2628,1.9447,6.89,2.9081
2180.0,66.5992,60.1838,1.9922,7.2174,3.0219
2180.5,71.0488,62.0507,2.0032,7.4479,3.2306
2181.0,75.2375,64.3302,2.0075,7.6077,3.5432
2181.5,73.9621,64.3487,1.9594,7.4417,3.6792
2182.0,72.0344,65.5626,1.9243,7.299,3.9848
2182.5,74.3172,67.4631,1.9034,7.3552,4.2841
2183.0,79.4045,71.9354,1.9254,7.6553,4.8289
2183.5,86.2601,77.4207,1.9648,8.1592,5.3913
2184.0,94.3766,84.6253,2.0824,8.7972,5.9977
2184.5,101.5438,93.7962,2.252,9.4762,6.8307
2185.0,105.4427,102.4612,2.4068,9.9483,7.6866
2185.5,115.8638,108.6159,2.4706,10.1163,8.4773
2186.0,124.4441,111.8957,2.4475,10.1175,9.0549
2186.5,122.0816,114.1373,2.3961,10.0172,9.5812
2187.0,126.8791,117.3315,2.3757,9.9855,10.1639
2187.5,141.9527,124.4761,2.4142,10.0313,11.22
2188.0,154.171,125.4664,2.3156,9.539,11.7305
2188.5,149.7214,118.571,2.066,8.7316,11.4145
2189.0,126.9805,104.0035,1.7164,7.6243,10.1982
2189.5,100.1959,86.2138,1.3419,6.3992,8.5964
2190.0,85.4412,73.7268,1.0993,5.3738,7.4665
2190.5,79.0132,65.7861,0.9513,4.5879,6.7741
2191.0,71.0053,59.8163,0.8412,3.9319,6.3001
2191.5,61.5191,55.1631,0.7533,3.4672,5.9269
2192.0,58.787,60.4264,0.7844,3.8465,6.5796
2192.5,75.8753,76.5543,0.9795,5.0272,8.306
2193.0,116.3131,97.6599,1.2083,6.5093,10.6364
2193.5,145.9964,108.4292,1.3439,7.1921,11.8139
2194.0,136.2059,108.1858,1.3065,7.1289,11.9237
2194.5,116.6247,101.0404,1.1944,6.6661,11.249
2195.0,115.7478,95.028,1.1522,6.384,10.519
2195.5,115.1536,94.7389,1.2086,6.552,10.3109
2196.0,108.3415,90.9632,1.2468,6.4082,9.657
2196.5,105.9427,90.7737,1.3255,6.5481,9.3917
2197.0,109.7401,97.0723,1.4749,7.1841,9.8528
2197.5,123.1107,111.5416,1.7731,8.3564,11.1466
2198.0,144.0977,128.4982,2.1377,9.8868,12.5329
2198.5,161.5918,131.1232,2.2861,10.3806,12.4473
2199.0,152.2578,114.7587,2.1425,9.2597,10.5036
2199.5,112.3997,86.0374,1.7083,6.8934,7.666
2200.0,74.7737,62.5245,1.318,4.9027,5.4469
2200.5,57.555,52.8859,1.1738,4.1982,4.4543
2201.0,56.9282,53.4784,1.2444,4.4537,4.2759
2201.5,63.8925,56.3323,1.3632,5.0943,4.2316
2202.0,68.2189,56.6151,1.4361,5.3574,4.0119
2202.5,64.9795,55.1955,1.4697,5.3078,3.715
2203.0,64.3816,53.7992,1.4856,5.1422,3.539
2203.5,65.5411,54.1869,1.5645,5.1821,3.4406
2204.0,64.4831,56.3105,1.6839,5.4647,3.4592
2204.5,66.8601,57.1568,1.8021,5.7565,3.279
2205.0,67.3456,57.2208,1.8726,6.064,3.0467
2205.5,64.3635,55.9663,1.8723,6.1067,2.8376
2206.0,62.146,56.0717,1.8942,6.2416,2.7664
2206.5,60.2255,57.6209,1.9703,6.344,2.8089
2207.0,62.1315,60.9014,2.1014,6.5111,2.9722
2207.5,68.4544,67.953,2.3762,7.1362,3.2605
2208.0,82.2091,77.1104,2.705,8.0572,3.6721
2208.5,99.8481,84.3257,2.9757,8.8749,3.9835
2209.0,102.1961,86.0576,3.0412,9.0614,4.0662
2209.5,89.9198,79.8782,2.7868,8.3504,3.8521
2210.0,77.7305,72.5667,2.458,7.577,3.6195
2210.5,69.8893,65.6655,2.1528,6.7525,3.4662
2211.0,67.6572,62.3308,1.978,6.3435,3.4862
2211.5,67.8746,62.1654,1.9297,6.2002,3.6532
2212.0,68.0486,63.8832,1.9739,6.2495,3.833
2212.5,72.4112,66.6513,2.0584,6.4761,4.0282
2213.0,79.4915,70.938,2.2037,6.9432,4.2421
2213.5,84.8252,73.0001,2.3077,7.4283,4.191
2214.0,84.3831,73.4116,2.3434,7.8138,4.0492
2214.5,82.7743,71.7647,2.2737,7.8923,3.8901
2215.0,82.1946,68.8738,2.1215,7.5145,3.8583
2215.5,75.9622,65.6878,1.9005,6.8315,4.0472
2216.0,70.6647,64.2262,1.7258,6.2675,4.3841
2216.5,72.3532,63.4617,1.5901,5.8356,4.7071
2217.0,73.3823,62.9132,1.4922,5.7339,4.9012
2217.5,69.469,62.1276,1.3964,5.6176,5.0731
2218.0,66.5702,60.6685,1.2963,5.4592,5.152
2218.5,68.0812,62.275,1.2516,5.4597,5.5455
2219.0,74.6541,70.5968,1.3449,5.9919,6.5615
2219.5,88.2784,85.6761,1.5845,7.1503,8.14
2220.0,111.3598,103.7597,1.8945,8.593,9.9598
2220.5,133.7709,125.5003,2.3035,10.4056,12.0184
2221.0,156.9321,146.349,2.6809,12.0266,14.0129
2221.5,193.8624,159.5573,2.9072,12.7315,15.4089
2222.0,208.762,155.0554,2.8089,11.9001,15.1436
2222.5,174.8247,139.8827,2.5325,10.3227,13.797
2223.0,138.8727,123.7247,2.2621,8.8106,12.2054
2223.5,132.9592,114.4095,2.0825,7.8312,11.3561
2224.0,135.242,110.7605,1.9797,7.0883,11.2155
2224.5,125.7703,105.7667,1.847,6.3332,10.9667
2225.0,114.2767,102.0385,1.7554,5.8559,10.7654
2225.5,117.9364,103.7579,1.8035,5.9511,10.9486
2226.0,133.0933,108.4852,1.9151,6.4603,11.3479
2226.5,141.6229,108.3578,1.9597,6.7472,11.1685
2227.0,133.2962,105.1674,1.9422,6.7033,10.728
2227.5,117.7371,105.4761,1.9947,6.7231,10.6982
2228.0,117.1247,114.4765,2.2437,7.2362,11.4991
2228.5,141.2497,127.7545,2.6455,8.1165,12.485
2229.0,161.4251,126.8609,2.788,8.2209,11.9268
2229.5,143.5397,111.6018,2.5534,7.3381,10.1489
2230.0,103.3121,91.7032,2.1785,6.0218,8.1295
2230.5,83.8614,80.7996,1.9949,5.3004,6.9855
2231.0,87.7819,77.982,1.9996,5.1411,6.5909
2231.5,91.3474,74.1703,2.0094,5.0816,5.9763
2232.0,83.1512,66.3138,1.8679,4.7966,5.0733
2232.5,69.5414,58.0141,1.6932,4.4839,4.211
2233.0,65.2295,53.9838,1.6251,4.3888,3.7502
2233.5,66.2513,52.9303,1.6436,4.4992,3.5365
2234.0,62.1713,53.8707,1.7635,4.7424,3.3542
2234.5,56.6057,54.4581,1.8792,5.0411,3.0721
2235.0,56.0042,56.2233,2.0263,5.2927,2.8889
2235.5,60.1784,57.0716,2.0857,5.3741,2.8015
2236.0,64.744,58.5397,2.1497,5.3413,2.8448
2236.5,68.0341,59.3978,2.1719,5.0955,2.96
2237.0,68.8023,60.2557,2.1823,4.8945,3.0869
2237.5,68.0196,59.937,2.1342,4.5874,3.1982
2238.0,66.1209,58.872,2.0364,4.2833,3.3077
2238.5,62.7801,59.1102,1.9837,4.1209,3.5221
2239.0,62.9975,61.69,1.9722,4.2288,3.9243
2239.5,67.8239,69.6302,2.1502,4.726,4.6337
2240.0,82.7743,78.7348,2.3712,5.4104,5.3625
2240.5,98.8045,81.1264,2.3974,5.6019,5.6191
2241.0,92.949,78.9579,2.2736,5.4009,5.6593
2241.5,74.0055,78.0001,2.1594,5.2343,5.8771
2242.0,80.0785,83.0264,2.209,5.3175,6.5793
2242.5,104.189,91.0337,2.3574,5.6075,7.4616
2243.0,108.2907,99.3507,2.4976,5.8347,8.3857
2243.5,108.6712,107.6775,2.5784,6.0142,9.4184
2244.0,128.2958,110.9484,2.4835,5.9432,10.1284
2244.5,130.8395,104.7018,2.1903,5.4927,9.8988
2245.0,100.5546,88.2897,1.7651,4.6567,8.5036
2245.5,74.8136,71.2376,1.3851,3.9038,6.884
2246.0,72.6757,70.2534,1.3353,3.8567,6.8742
2246.5,88.5791,77.2385,1.4344,4.242,7.6819
2247.0,101.4206,82.633,1.5111,4.4741,8.3615
2247.5,98.5545,85.6206,1.5373,4.6417,8.772
2248.0,95.3731,98.2457,1.7474,5.4934,10.0271
2248.5,122.6469,124.5971,2.1994,7.2284,12.6085
2249.0,173.7666,153.6188,2.726,9.1748,15.3446
2249.5,197.0764,166.89,2.9903,10.2577,16.4747
2250.0,182.2999,162.7528,2.922,10.1302,15.9301
2250.5,164.2478,150.2034,2.6763,9.2624,14.7135
2251.0,158.6025,139.5822,2.4225,8.4979,13.7755
2251.5,151.794,134.3847,2.2782,8.0032,13.3565
2252.0,145.7066,132.4446,2.2042,7.8526,13.2085
2252.5,158.1387,135.1617,2.2199,8.0983,13.4911
2253.0,171.4078,131.2412,2.1477,7.9136,13.1307
2253.5,157.6459,117.5029,1.9486,7.2049,11.7066
2254.0,119.1502,96.8572,1.659,6.0129,9.5578
2254.5,88.9523,85.1441,1.5144,5.3139,8.3146
2255.0,92.8548,98.6651,1.7927,6.1436,9.6227
2255.5,132.7563,124.4859,2.259,7.7154,12.2479
2256.0,171.6976,142.0662,2.5565,8.913,14.054
2256.5,172.8644,142.0668,2.5531,9.2199,13.9588
2257.0,153.4934,125.2345,2.268,8.3235,12.1688
2257.5,128.0929,110.0056,2.0215,7.3878,10.5741
2258.0,110.5844,102.4154,1.9087,6.8922,9.7954
2258.5,110.2112,100.7299,1.9118,6.7139,9.617
2259.0,111.2004,109.762,2.128,7.2958,10.41
2259.5,123.7013,124.7401,2.4514,8.212,11.8106
2260.0,152.0223,137.8013,2.7541,8.967,13.0329
2260.5,169.0489,144.1177,2.9443,9.4513,13.5512
2261.0,160.3091,142.2053,2.9942,9.522,13.2214
2261.5,148.9604,134.9596,2.9658,9.271,12.3315
2262.0,143.1049,123.6712,2.8609,8.7837,10.9735
2262.5,124.9876,109.6151,2.6336,7.9887,9.5087
2263.0,105.5079,93.1998,2.301,7.0236,7.8805
2263.5,94.6738,80.4585,2.0147,6.3816,6.6041
2264.0,87.8906,72.2113,1.8191,6.0427,5.7822
2264.5,82.6439,69.0068,1.7621,6.1229,5.3635
2265.0,82.0025,70.7406,1.8697,6.5617,5.3139
2265.5,89.9741,73.7488,2.0383,7.0472,5.3027
2266.0,95.018,72.415,2.1072,6.9969,4.9567
2266.5,86.1405,68.4374,2.0991,6.5755,4.4389
2267.0,74.2519,62.8875,2.0251,6.082,3.8273
2267.5,66.947,60.6711,2.0447,6.2112,3.3486
2268.0,68.3529,62.1718,2.177,6.9381,3.028
2268.5,77.3246,63.7786,2.2887,7.6772,2.7851
2269.0,80.0857,64.093,2.3354,8.2039,2.5405
2269.5,75.9948,61.9262,2.2523,8.1625,2.3815
2270.0,70.1248,56.7639,2.039,7.6768,2.1833
2270.5,63.8816,49.4414,1.7581,6.798,1.9215
2271.0,52.6344,43.2376,1.5391,5.9999,1.6564
2271.5,41.1226,40.9366,1.4647,5.7892,1.5211
2272.0,41.8981,42.3718,1.5333,6.0604,1.4874
2272.5,51.5981,44.4207,1.599,6.3484,1.5508
2273.0,56.1528,45.3361,1.6297,6.4466,1.5811
2273.5,52.7395,47.4937,1.7108,6.6826,1.686
2274.0,55.2252,52.9865,1.9202,7.3733,1.9173
2274.5,65.2585,59.953,2.1946,8.3348,2.1394
2275.0,73.9802,66.2798,2.4194,9.1584,2.3457
2275.5,77.2775,67.6002,2.4606,9.4815,2.3029
2276.0,75.4006,67.8306,2.4613,9.6998,2.2306
2276.5,72.7301,66.7838,2.421,9.7299,2.1424
2277.0,70.4002,62.6866,2.279,9.3049,1.9513
2277.5,64.465,57.4225,2.0966,8.5227,1.7627
2278.0,57.9645,52.7054,1.9194,7.7145,1.6635
2278.5,55.2541,49.1031,1.7862,6.9295,1.645
2279.0,57.1347,48.1604,1.7421,6.575,1.6934
2279.5,56.8666,48.093,1.746,6.4152,1.7146
2280.0,55.8013,49.035,1.7979,6.4258,1.7278
2280.5,61.7872,49.0313,1.8039,6.3448,1.7258
2281.0,62.8018,47.3277,1.7308,6.0173,1.728
2281.5,53.504,43.347,1.5679,5.418,1.6631
2282.0,47.2354,40.2331,1.4459,5.011,1.5775
2282.5,48.4022,42.5274,1.5333,5.3185,1.665
2283.0,54.4751,50.7073,1.8517,6.4168,1.9066
2283.5,65.9977,61.1473,2.2253,7.6961,2.3154
2284.0,78.9479,68.2557,2.4594,8.3403,2.721
2284.5,79.6581,67.7413,2.3822,7.9583,2.9361
2285.0,69.1791,61.3405,2.1092,6.9978,2.8909
2285.5,65.0049,56.005,1.8932,6.3268,2.7859
2286.0,64.744,52.8226,1.7673,5.861,2.75
2286.5,63.541,52.5989,1.7476,5.8089,2.7861
2287.0,60.7582,53.8578,1.7795,5.8881,2.8895
2287.5,58.0333,54.8531,1.7977,6.0909,2.9392
2288.0,59.5262,56.8822,1.861,6.445,3.0121
2288.5,63.3091,58.7426,1.9137,6.6711,3.1279
2289.0,66.8891,60.3687,1.9757,6.904,3.1794
2289.5,67.3493,60.8716,1.9858,6.9861,3.2076
2290.0,69.0668,60.8848,1.9696,7.1624,3.1902
2290.5,71.9583,58.1999,1.8485,6.9735,3.0988
2291.0,70.0741,55.3895,1.7354,6.7626,2.9736
2291.5,64.0628,54.0188,1.6705,6.6139,2.9541
2292.0,58.7653,54.2879,1.6595,6.6946,2.9877
2292.5,61.3234,54.2334,1.6253,6.6606,3.0725
2293.0,65.1933,55.1051,1.6106,6.7793,3.2012
2293.5,63.1642,54.8496,1.5792,6.7387,3.2534
2294.0,61.5046,54.5968,1.5835,6.9183,3.1436
2294.5,62.0699,54.5548,1.6121,7.2057,3.0027
2295.0,60.664,52.5896,1.596,7.2171,2.7153
2295.5,58.8305,51.7499,1.621,7.243,2.5099
2296.0,59.9248,52.2324,1.6703,7.3397,2.4263
2296.5,60.9466,51.162,1.6698,7.084,2.3258
2297.0,58.5551,50.563,1.6659,6.805,2.3407
2297.5,54.8447,48.1965,1.6021,6.3014,2.2692
2298.0,53.9606,46.0002,1.5301,5.8824,2.2137
2298.5,54.8737,45.5357,1.5188,5.7621,2.1882
2299.0,56.9101,45.8677,1.5189,5.7115,2.2418
2299.5,57.8413,46.8573,1.5317,5.7471,2.3769
2300.0,55.0005,47.8506,1.5581,5.68,2.5199
2300.5,50.9495,49.1618,1.6101,5.7338,2.5892
2301.0,50.1487,51.3978,1.7228,5.9722,2.5911
2301.5,50.9169,52.6292,1.8071,6.1458,2.507
2302.0,52.8445,51.5752,1.822,6.0543,2.3039
2302.5,55.6418,49.0603,1.7743,5.831,2.0695
2303.0,55.5476,47.3354,1.7393,5.604,1.9537
2303.5,53.0728,48.5034,1.7831,5.6565,2.0416
2304.0,53.7105,49.8737,1.792,5.6638,2.2714
2304.5,55.573,51.1005,1.7736,5.6199,2.5427
2305.0,59.2762,50.2321,1.6968,5.4267,2.6303
2305.5,61.9213,48.4377,1.5872,5.2586,2.6139
2306.0,55.5078,47.1222,1.5111,5.2387,2.5404
2306.5,46.547,46.3843,1.4449,5.3046,2.533
2307.0,45.6918,47.7711,1.4495,5.6025,2.6325
2307.5,52.6887,47.0851,1.4106,5.6087,2.5954
2308.0,57.4246,46.0613,1.3779,5.5036,2.5469
2308.5,56.7687,46.6478,1.4181,5.5441,2.5419
2309.0,57.1746,48.262,1.4874,5.7474,2.5925
2309.5,59.6929,52.9974,1.6733,6.4587,2.719
2310.0,61.7727,55.9828,1.8221,6.9699,2.7119
2310.5,63.2185,57.6629,1.9193,7.3406,2.6741
2311.0,61.1386,57.6822,1.9625,7.4027,2.6133
2311.5,57.0079,55.3272,1.8898,7.1236,2.529
2312.0,56.4752,54.8549,1.8659,7.0853,2.5356
2312.5,60.5879,54.6841,1.8457,7.1121,2.5265
2313.0,61.8561,56.1237,1.8589,7.4427,2.5656
2313.5,60.327,55.6526,1.8336,7.5383,2.4615
2314.0,58.4174,53.9716,1.7895,7.4773,2.2489
2314.5,57.1637,52.6613,1.7944,7.3212,2.0326
2315.0,55.6781,51.3859,1.802,7.0128,1.8897
2315.5,52.3952,51.5936,1.8413,6.7988,1.8952
2316.0,52.5039,51.08,1.8518,6.5711,1.8629
2316.5,58.4645,51.5789,1.9105,6.5297,1.8199
2317.0,62.7982,53.0407,2.0097,6.7199,1.7547
2317.5,62.2329,54.5657,2.1091,6.9775,1.7039
2318.0,60.6386,55.8083,2.1668,7.2077,1.7188
2318.5,59.9538,57.6143,2.2181,7.531,1.7955
2319.0,61.9612,57.7414,2.1845,7.647,1.8439
2319.5,67.2985,59.0462,2.1996,7.9242,1.8839
2320.0,74.7121,61.2489,2.2257,8.183,2.0656
2320.5,77.9189,61.0431,2.1833,8.1435,2.1078
2321.0,73.2809,55.3659,1.9511,7.2711,2.0019
2321.5,58.0841,45.9122,1.5962,5.948,1.7204
2322.0,40.2132,36.903,1.2694,4.6865,1.4368
2322.5,33.3467,34.2642,1.176,4.3135,1.3517
2323.0,36.1585,37.5552,1.3029,4.6494,1.4996
2323.5,41.0683,41.9133,1.464,5.1043,1.7069
2324.0,50.2429,46.4023,1.6235,5.4741,1.9691
2324.5,61.0734,49.838,1.7343,5.7254,2.2017
2325.0,64.2113,50.8026,1.7407,5.8344,2.3096
2325.5,62.3054,51.8313,1.7465,6.0162,2.3968
2326.0,61.7981,51.5798,1.712,6.0521,2.3965
2326.5,62.1423,51.436,1.6867,6.0048,2.4259
2327.0,61.9104,52.0203,1.698,5.9023,2.5196
2327.5,62.425,51.4202,1.6805,5.6568,2.5358
2328.0,61.8706,50.7592,1.6652,5.5242,2.505
2328.5,59.182,51.6538,1.6957,5.5364,2.5751
2329.0,59.3342,52.395,1.7388,5.6186,2.5746
2329.5,59.7038,54.7925,1.8401,5.8815,2.6707
2330.0,61.2184,55.8146,1.8963,5.9923,2.7113
2330.5,63.4866,55.0089,1.8797,5.9664,2.6465
2331.0,61.9249,52.5951,1.8155,5.733,2.4847
2331.5,62.7511,52.2533,1.8165,5.6726,2.4421
2332.0,66.3999,53.3436,1.859,5.8939,2.4417
2332.5,66.7333,53.1151,1.8315,5.9945,2.4263
2333.0,59.9755,50.4199,1.7024,5.7913,2.3469
2333.5,52.4605,44.7942,1.4874,5.2343,2.1207
2334.0,48.9457,39.6908,1.3044,4.6744,1.9104
2334.5,42.5358,34.9007,1.1532,4.2299,1.6361
2335.0,36.4701,31.4135,1.0527,3.9043,1.4073
2335.5,34.0207,29.884,1.0117,3.8172,1.2764
2336.0,33.9917,29.0042,1.0067,3.7733,1.159
2336.5,35.4302,29.5777,1.0408,3.8503,1.1577
2337.0,37.0752,28.5285,1.0122,3.7718,1.0928
2337.5,35.7998,27.2663,0.9693,3.6869,1.0293
2338.0,32.343,27.5506,0.9813,3.7889,1.0218
2338.5,33.4699,28.4907,1.0328,4.0457,0.9804
2339.0,36.0136,29.5288,1.0822,4.2284,0.9837
2339.5,34.3468,32.1312,1.193,4.5939,1.0489
2340.0,36.4085,34.5047,1.2724,4.8556,1.1694
2340.5,44.507,37.0252,1.3686,5.0515,1.3013
2341.0,48.0435,37.1798,1.363,4.9639,1.3548
2341.5,43.6011,36.0378,1.302,4.8661,1.3165
2342.0,39.3508,34.865,1.2499,4.7511,1.2865
2342.5,41.3401,35.0404,1.2585,4.8153,1.2834
2343.0,42.8692,34.7844,1.2639,4.7603,1.2531
2343.5,40.5284,33.8101,1.2377,4.5445,1.2175
2344.0,38.6877,32.0334,1.176,4.3052,1.1154
2344.5,38.3362,33.9318,1.2563,4.5201,1.1536
2345.0,42.3945,37.2524,1.382,4.9382,1.2662
2345.5,48.4457,40.4478,1.4989,5.3841,1.3616
2346.0,50.9785,40.8462,1.4929,5.4397,1.412
2346.5,49.3769,36.739,1.3308,4.885,1.2904
2347.0,41.0719,31.603,1.1371,4.1514,1.1371
2347.5,31.5603,29.6464,1.0647,3.8353,1.0882
2348.0,31.1328,35.6626,1.2803,4.5891,1.3112
2348.5,46.7209,52.2255,1.8464,6.6159,1.9977
2349.0,77.9044,66.7755,2.3287,8.2482,2.6722
2349.5,92.9055,68.4844,2.3493,8.2614,2.8589
2350.0,73.0779,58.1265,1.9723,6.8598,2.5078
2350.5,50.3516,42.4076,1.4278,5.0972,1.8071
2351.0,39.0174,33.8268,1.1202,4.2299,1.421
2351.5,35.5824,30.1927,0.9958,4.0737,1.1876
2352.0,34.9302,28.007,0.9105,4.0473,1.0409
2352.5,31.1183,24.8378,0.8059,3.7894,0.8537
2353.0,26.9006,22.3818,0.7234,3.4723,0.7569
2353.5,24.0489,20.8339,0.6779,3.2767,0.6822
2354.0,22.0125,20.3748,0.6641,3.2608,0.6525
2354.5,22.73,20.7242,0.6716,3.4125,0.6495
2355.0,24.5344,21.9046,0.7036,3.6628,0.6828
2355.5,27.3571,26.4695,0.8525,4.4566,0.8174
2356.0,35.4266,38.4392,1.2458,6.4196,1.1941
2356.5,54.3555,52.2993,1.7009,8.5764,1.7198
2357.0,78.3066,64.2994,2.0814,10.5636,2.196
2357.5,84.3034,65.0357,2.0865,10.6677,2.3244
2358.0,71.422,60.173,1.9209,9.8906,2.1908
2358.5,61.2401,53.0716,1.6961,8.736,1.939
2359.0,57.4029,50.8578,1.615,8.2995,1.9226
2359.5,56.7905,52.1121,1.6445,8.397,2.0584
2360.0,58.8631,53.9379,1.6952,8.6656,2.1825
2360.5,60.4429,55.2992,1.7393,8.7894,2.2843
2361.0,61.0698,55.0318,1.7475,8.6344,2.3049
2361.5,63.8997,54.3135,1.7321,8.2253,2.3664
2362.0,65.7042,53.9825,1.7528,7.6449,2.5036
2362.5,62.3779,51.6114,1.7056,6.8659,2.5063
2363.0,58.6964,46.7973,1.5546,5.8912,2.389
2363.5,53.9243,40.3149,1.3325,4.9376,2.1158
2364.0,47.5036,36.4967,1.1947,4.4124,1.9655
2364.5,46.1122,36.0755,1.178,4.1992,2.0034
2365.0,47.6123,36.3734,1.2099,4.0941,2.0322
2365.5,45.1121,35.3958,1.1995,3.9859,1.9769
2366.0,36.4303,31.451,1.0856,3.603,1.7414
2366.5,29.1254,29.2012,1.0273,3.4518,1.5564
2367.0,29.4334,28.4694,1.0156,3.4342,1.4802
2367.5,32.9699,29.9732,1.073,3.5515,1.5847
2368.0,37.2238,31.9567,1.1265,3.6439,1.7896
2368.5,41.6698,34.3485,1.1773,3.8029,2.0524
2369.0,44.6845,36.4325,1.2424,3.9975,2.2131
2369.5,46.0759,35.9326,1.2292,4.0325,2.1408
2370.0,44.3367,35.358,1.2175,4.0411,2.0492
2370.5,44.7171,33.0079,1.1432,3.7721,1.8751
2371.0,45.3947,31.7889,1.1022,3.6415,1.7688
2371.5,40.3798,33.9801,1.1801,3.8635,1.865
2372.0,39.7349,38.4914,1.3416,4.4172,2.0557
2372.5,46.3296,44.9389,1.5681,5.2012,2.3325
2373.0,53.7866,50.9668,1.7836,5.8826,2.5723
2373.5,63.7149,54.2283,1.913,6.3102,2.624
2374.0,70.8531,55.3334,1.9609,6.4308,2.6208
2374.5,70.1864,56.4646,1.9912,6.6141,2.6462
2375.0,70.0777,55.8076,1.9314,6.4621,2.7273
2375.5,70.8966,55.5077,1.8709,6.2478,2.8535
2376.0,69.9908,55.1871,1.798,5.995,3.0125
2376.5,67.621,54.733,1.7322,5.8997,3.0712
2377.0,65.9397,54.3819,1.663,5.917,3.1344
2377.5,65.0411,55.6393,1.6641,6.2782,3.1803
2378.0,64.8599,57.898,1.7359,6.738,3.2167
2378.5,69.2516,60.7967,1.8565,7.2925,3.215
2379.0,71.2952,64.4984,2.0071,7.9259,3.259
2379.5,73.0018,70.8715,2.1928,8.9851,3.4973
2380.0,89.7712,78.297,2.378,10.2498,3.859
2380.5,108.7292,81.1813,2.4128,10.92,4.0473
2381.0,100.022,79.5579,2.3345,10.9162,4.0047
2381.5,80.7416,72.9542,2.1294,10.0982,3.679
2382.0,76.06,68.2181,1.9805,9.4967,3.4493
2382.5,76.9079,68.625,1.9592,9.6769,3.5002
2383.0,79.8139,68.4397,1.9249,9.804,3.5366
2383.5,81.6728,68.3517,1.8785,9.806,3.6731
2384.0,78.0058,66.7782,1.8286,9.5042,3.6917
2384.5,75.0274,65.7785,1.8008,9.2877,3.7075
2385.0,72.7591,65.877,1.8411,9.2015,3.6651
2385.5,71.2735,67.6934,1.9313,9.511,3.6497
2386.0,77.6797,69.0902,2.0166,9.9345,3.5145
2386.5,83.1874,67.5072,2.0083,9.7913,3.3224
2387.0,77.4261,64.8092,1.9685,9.3662,3.1142
2387.5,68.2805,60.3307,1.8744,8.627,2.8351
2388.0,65.4904,57.849,1.8409,8.2448,2.6129
2388.5,64.2005,56.4502,1.8277,8.0908,2.4521
2389.0,62.896,55.1281,1.8159,7.8865,2.324
2389.5,63.2294,54.6107,1.822,7.6821,2.2861
2390.0,60.2726,54.9777,1.8715,7.4081,2.3068
2390.5,59.7617,55.8787,1.9312,7.0558,2.3934
2391.0,61.1966,55.9864,1.9423,6.7145,2.4699
2391.5,59.5334,57.061,1.9667,6.5005,2.6574
2392.0,60.7074,55.1463,1.8872,6.1482,2.6532
